0.000000000000000000e+00	-1.648823404221426708e-31
3.999999999999998294e-05	-2.524426772639018355e-08
7.999999999999987102e-05	-2.036245988339731830e-06
1.199999999999997591e-04	-6.315108725307938928e-06
1.599999999999996607e-04	-1.364266255830063038e-05
1.999999999999995488e-04	-2.262241826832552430e-05
2.399999999999994369e-04	-3.067982188640468665e-05
2.800000000000003007e-04	-3.502457497150764971e-05
3.200000000000012730e-04	-3.340354074558095398e-05
3.600000000000022453e-04	-2.622198409906971575e-05
4.000000000000032176e-04	-1.553573317605639231e-05
4.400000000000041898e-04	-4.829831113220407719e-06
4.800000000000051621e-04	3.192449506981355787e-06
5.200000000000061344e-04	7.475304088539148999e-06
5.600000000000071067e-04	8.560689523394315276e-06
6.000000000000080790e-04	8.103864332788183035e-06
6.400000000000090512e-04	7.372784527160042897e-06
6.800000000000100235e-04	7.869402829261272801e-06
7.200000000000109958e-04	8.431915240444973425e-06
7.600000000000119681e-04	9.363258140673755395e-06
8.000000000000129403e-04	9.893428747895959474e-06
8.400000000000139126e-04	1.015145078185842998e-05
8.800000000000148849e-04	1.005390148329580675e-05
9.200000000000158572e-04	9.636017343260031134e-06
9.600000000000168295e-04	9.194950083163926639e-06
1.000000000000015200e-03	8.637497438812645226e-06
1.040000000000011835e-03	8.337050008635485729e-06
1.080000000000008471e-03	8.157458480279208723e-06
1.120000000000005106e-03	8.157001504836706293e-06
1.160000000000001742e-03	8.187311136318777569e-06
1.199999999999998377e-03	8.163469194891890664e-06
1.239999999999995012e-03	7.933711844938194161e-06
1.279999999999991648e-03	7.416433741970928612e-06
1.319999999999988283e-03	6.672468621850266554e-06
1.359999999999984919e-03	5.642081292204246805e-06
1.399999999999981554e-03	4.530292623957777088e-06
1.439999999999978190e-03	3.361566329189549743e-06
1.479999999999974825e-03	2.371252325979486690e-06
1.519999999999971461e-03	1.675636023875309039e-06
1.559999999999968096e-03	1.361926999896116428e-06
1.599999999999964732e-03	1.375019945208866889e-06
1.639999999999961367e-03	1.575317262793931520e-06
1.679999999999958003e-03	1.849440273191979919e-06
1.719999999999954638e-03	1.962600259582103750e-06
1.759999999999951274e-03	1.871895371377996569e-06
1.799999999999947909e-03	1.532121974851525184e-06
1.839999999999944544e-03	1.043411614080110287e-06
1.879999999999941180e-03	4.042119698312954325e-07
1.919999999999937815e-03	-2.276928199425208554e-07
1.959999999999935752e-03	-8.374083173408179092e-07
1.999999999999941061e-03	-1.399851762338750780e-06
2.039999999999946370e-03	-1.857312615111171284e-06
2.079999999999951679e-03	-2.253631362759153658e-06
2.119999999999956988e-03	-2.496725100524339391e-06
2.159999999999962297e-03	-2.658834492679893900e-06
2.199999999999967606e-03	-2.613486423431850464e-06
2.239999999999972916e-03	-2.421272208872200405e-06
2.279999999999978225e-03	-2.048730165609225501e-06
2.319999999999983534e-03	-1.550124240722147509e-06
2.359999999999988843e-03	-1.039578537244924800e-06
2.399999999999994152e-03	-6.057260817714655743e-07
2.439999999999999461e-03	-3.015882301668017258e-07
2.480000000000004770e-03	-1.564746533622744184e-07
2.520000000000010079e-03	-1.294994153884107270e-07
2.560000000000015388e-03	-1.541708971230390347e-07
2.600000000000020697e-03	-1.863720130761404703e-07
2.640000000000026006e-03	-2.393226705250929813e-07
2.680000000000031316e-03	-2.937718669414332426e-07
2.720000000000036625e-03	-3.597568015069525304e-07
2.760000000000041934e-03	-4.181800418749082651e-07
2.800000000000047243e-03	-4.382491934797777595e-07
2.840000000000052552e-03	-4.345499409047934780e-07
2.880000000000057861e-03	-3.968402947720014516e-07
2.920000000000063170e-03	-3.847074246548399353e-07
2.960000000000068479e-03	-3.988641832150581112e-07
3.000000000000073788e-03	-4.353633857744289879e-07
3.040000000000079097e-03	-4.841642467529395107e-07
3.080000000000084406e-03	-4.778085201141823638e-07
3.120000000000089715e-03	-3.984849232455073346e-07
3.160000000000095025e-03	-2.608095862019535107e-07
3.200000000000100334e-03	-1.325754025176284086e-07
3.240000000000105643e-03	-8.670487076471516143e-08
3.280000000000110952e-03	-1.392946850328070417e-07
3.320000000000116261e-03	-2.680688227071098866e-07
3.360000000000121570e-03	-3.997308628877380653e-07
3.400000000000126879e-03	-4.882129893595660606e-07
3.440000000000132188e-03	-5.130043889211339673e-07
3.480000000000137497e-03	-4.715250496675391758e-07
3.520000000000142806e-03	-3.972827050301596006e-07
3.560000000000148115e-03	-3.293277791868458745e-07
3.600000000000153424e-03	-2.410597110299489408e-07
3.640000000000158734e-03	-1.781027009581149527e-07
3.680000000000164043e-03	-1.051744433311034237e-07
3.720000000000169352e-03	-6.990276630981713563e-08
3.760000000000174661e-03	-5.210209077845076857e-08
3.800000000000179970e-03	-6.021831500208599875e-08
3.840000000000185279e-03	-6.786590684919684860e-08
3.880000000000190588e-03	-4.652361143585444021e-08
3.920000000000195897e-03	1.276435358121285678e-08
3.960000000000201206e-03	1.140537530016452829e-07
4.000000000000206515e-03	2.137804746010352545e-07
4.040000000000211824e-03	2.992959237733294018e-07
4.080000000000217134e-03	3.791208714130214235e-07
4.120000000000222443e-03	4.616767190263530993e-07
4.160000000000227752e-03	5.657951851258419391e-07
4.200000000000233061e-03	6.322490718130441408e-07
4.240000000000238370e-03	6.987959823232476980e-07
4.280000000000243679e-03	6.905981024666878375e-07
4.320000000000248988e-03	6.547586568136498069e-07
4.360000000000254297e-03	5.772916059460530065e-07
4.400000000000259606e-03	5.105130042108587686e-07
4.440000000000264915e-03	4.759431488688631533e-07
4.480000000000270224e-03	4.753381423309115825e-07
4.520000000000275533e-03	4.838238078402415362e-07
4.560000000000280843e-03	4.430097634111128755e-07
4.600000000000286152e-03	3.869826082624448729e-07
4.640000000000291461e-03	2.903165260693096018e-07
4.680000000000296770e-03	1.937522140326473320e-07
4.720000000000302079e-03	1.379810117144612102e-07
4.760000000000307388e-03	9.256523876218152612e-08
4.800000000000312697e-03	9.937818445267825362e-08
4.840000000000318006e-03	1.109792093352265844e-07
4.880000000000323315e-03	1.194756502365222028e-07
4.920000000000328624e-03	9.493203103614334513e-08
4.960000000000333933e-03	5.418203502053818947e-08
5.000000000000339243e-03	-1.096339304022372079e-10
5.040000000000344552e-03	-6.840088442954342499e-08
5.080000000000349861e-03	-1.420161102490875822e-07
5.120000000000355170e-03	-1.810915154920320213e-07
5.160000000000360479e-03	-2.066261068241015692e-07
5.200000000000365788e-03	-2.072196812094038090e-07
5.240000000000371097e-03	-1.865738040077918998e-07
5.280000000000376406e-03	-1.296908293522722758e-07
5.320000000000381715e-03	-8.963574061655651902e-08
5.360000000000387024e-03	-5.302519689837863161e-08
5.400000000000392333e-03	-3.819742204484521644e-08
5.440000000000397642e-03	-6.604931554864729024e-08
5.480000000000402952e-03	-1.236089597108438554e-07
5.520000000000408261e-03	-2.038217617318053547e-07
5.560000000000413570e-03	-2.967755653568738209e-07
5.600000000000418879e-03	-3.660135728309259477e-07
5.640000000000424188e-03	-4.235418476919323432e-07
5.680000000000429497e-03	-4.430538948819348644e-07
5.720000000000434806e-03	-4.467553082056678431e-07
5.760000000000440115e-03	-4.070024441485084898e-07
5.800000000000445424e-03	-3.423062831077085663e-07
5.840000000000450733e-03	-2.518108482460184781e-07
5.880000000000456042e-03	-1.558750333332446239e-07
5.920000000000461352e-03	-4.379626134540693769e-08
5.960000000000466661e-03	6.790751887642091439e-08
6.000000000000471970e-03	1.579813328624437094e-07
6.040000000000477279e-03	2.255431609760044021e-07
6.080000000000482588e-03	2.795791270497776670e-07
6.120000000000487897e-03	3.032929313670511953e-07
6.160000000000493206e-03	3.380065338285100478e-07
6.200000000000498515e-03	3.455673770998320487e-07
6.240000000000503824e-03	3.604685694938723487e-07
6.280000000000509133e-03	3.456087490725030530e-07
6.320000000000514442e-03	3.256977151482077182e-07
6.360000000000519751e-03	2.887376554209863799e-07
6.400000000000525061e-03	2.299308361846756388e-07
6.440000000000530370e-03	1.873275005664736199e-07
6.480000000000535679e-03	1.511780201986903964e-07
6.520000000000540988e-03	1.273999460089548111e-07
6.560000000000546297e-03	1.199353392753834943e-07
6.600000000000551606e-03	1.143806681586497842e-07
6.640000000000556915e-03	1.099302626042374147e-07
6.680000000000562224e-03	9.901433738055089345e-08
6.720000000000567533e-03	7.541161317305278797e-08
6.760000000000572842e-03	4.638590537550279027e-08
6.800000000000578151e-03	1.244921945316344387e-08
6.840000000000583461e-03	-1.802865323824079874e-08
6.880000000000588770e-03	-3.230685381738131039e-08
6.920000000000594079e-03	-3.443769401718376613e-08
6.960000000000599388e-03	-4.858551280090823700e-08
7.000000000000604697e-03	-5.350076839009540161e-08
